Date,Last Price
2019/4/18,2.4053
2019/4/17,2.4187
2019/4/16,2.424
2019/4/15,2.4191
2019/4/12,2.3988
2019/4/11,2.3982
2019/4/10,2.3983
2019/4/9,2.4163
2019/4/8,2.4165
2019/4/5,2.409
2019/4/4,2.416
2019/4/3,2.4111
2019/4/2,2.4214
2019/4/1,2.4191
2019/3/29,2.4243
2019/3/28,2.3814
2019/3/27,2.4299
2019/3/26,2.4428
2019/3/25,2.4404
2019/3/22,2.4457
2019/3/21,2.4399
2019/3/20,2.4426
2019/3/19,2.4377
2019/3/18,2.4303
2019/3/15,2.433
2019/3/14,2.4323
2019/3/13,2.4147
2019/3/12,2.4174
2019/3/11,2.4303
2019/3/8,2.4202
2019/3/7,2.4069
2019/3/6,2.4121
2019/3/5,2.4174
2019/3/4,2.4252
2019/3/1,2.4177
2019/2/28,2.4043
2019/2/27,2.4147
2019/2/26,2.4174
2019/2/25,2.4226
2019/2/22,2.4024
2019/2/21,2.3713
2019/2/20,2.3943
2019/2/19,2.3894
2019/2/15,2.4099
2019/2/14,2.4094
2019/2/13,2.407
2019/2/12,2.4097
2019/2/11,2.4226
2019/2/8,2.4075
2019/2/7,2.3789
2019/2/6,2.3918
2019/2/5,2.3767
2019/2/4,2.3946
2019/2/1,2.3973
2019/1/31,2.3891
2019/1/30,2.3841
2019/1/29,2.3767
2019/1/28,2.3794
2019/1/25,2.3337
2019/1/24,2.3128
2019/1/23,2.3511
2019/1/22,2.3716
